ts,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z
unknown,0.33161643,0.6772597,2.0255074e-07,0.26625672,0.64530206,0.03588193,0.24738987,0.61012053,0.06805297,0.23543966,0.58082855,0.08952432,0.22623336,0.5471685,0.11058413,0.3048666,0.5391129,0.11804178,0.30601442,0.4857617,0.15611836,0.3075413,0.44996333,0.16837227,0.3072052,0.42317936,0.172633,0.3331873,0.52724636,0.10200379,0.3348576,0.46002758,0.14498325,0.33503613,0.41748,0.15006395,0.3346522,0.38394743,0.14790834,0.35763332,0.5208602,0.081726186,0.35987598,0.4595608,0.11541273,0.3567739,0.41806456,0.11617136,0.35431403,0.38372257,0.110093065,0.38504058,0.52098095,0.061241485,0.39217183,0.467876,0.08239504,0.38862038,0.43635863,0.08621852,0.3811661,0.40844637,0.084927596
unknown,0.3327265,0.6781433,2.0148376e-07,0.26653546,0.6454002,0.03651082,0.24761035,0.61102545,0.06906505,0.2356486,0.5809995,0.090753,0.2262443,0.54706967,0.11200752,0.30507806,0.54071206,0.11985508,0.30640587,0.48681158,0.15787418,0.3079603,0.44983256,0.16999088,0.30754384,0.42249998,0.1741347,0.3336106,0.52900726,0.1034889,0.3350841,0.46114445,0.14599271,0.3351293,0.41771442,0.15054582,0.33459395,0.38355392,0.14814642,0.35799465,0.52236754,0.08283338,0.36013585,0.46103904,0.11584498,0.35664684,0.41855845,0.116454415,0.35429147,0.3837373,0.11049121,0.3853502,0.5220876,0.062030833,0.39205673,0.46898368,0.08264439,0.3886195,0.43709362,0.08636075,0.38182867,0.40854257,0.08513686
unknown,0.33145863,0.6768153,2.0067964e-07,0.2664062,0.64491504,0.034869432,0.24741799,0.6098531,0.066276506,0.23533973,0.58004695,0.087254845,0.22626506,0.5465378,0.10778647,0.30550444,0.53823483,0.11561817,0.3062187,0.4849152,0.15316132,0.30733344,0.44915923,0.1652634,0.30683768,0.4224704,0.16942674,0.3334829,0.526194,0.100087896,0.33500567,0.4585496,0.14244208,0.3350085,0.41642874,0.14750671,0.33455193,0.3831169,0.14541017,0.3576975,0.5201068,0.08039107,0.359845,0.4583755,0.11347459,0.3566293,0.4169732,0.113984756,0.3541937,0.38271534,0.10778215,0.38476318,0.5211464,0.06049471,0.39248434,0.46784654,0.08107491,0.3890715,0.4362414,0.0846003,0.3816352,0.40849572,0.08314877
unknown,0.33219668,0.6780307,1.9700332e-07,0.26724133,0.645518,0.035365883,0.24752897,0.6110325,0.066875905,0.2356798,0.58031976,0.087788835,0.22578993,0.54638517,0.10821288,0.3048375,0.5395958,0.1174186,0.3059213,0.4858379,0.15477252,0.30759534,0.44975275,0.16602515,0.3072168,0.42223823,0.16935267,0.33360276,0.5277242,0.101339616,0.33505026,0.46015465,0.142866,0.33542374,0.4167843,0.1461641,0.33522105,0.38244876,0.14259163,0.35783064,0.52164495,0.08109411,0.3600424,0.4597827,0.11320152,0.35676846,0.41683137,0.11256475,0.3546587,0.38184243,0.10556121,0.38532227,0.5229609,0.060745064,0.39208427,0.4692458,0.080939986,0.38856286,0.4366557,0.08421829,0.3815251,0.40797222,0.082462125
unknown,0.33324677,0.67824113,2.1228814e-07,0.26722232,0.6457704,0.035426304,0.24768594,0.610439,0.06713927,0.2354976,0.5803235,0.08827434,0.22610754,0.54671246,0.10898357,0.30408555,0.5394398,0.11730028,0.3053915,0.48510233,0.15497096,0.3073409,0.4487188,0.16696553,0.30720067,0.42145932,0.17106983,0.3326912,0.5273684,0.10139036,0.3344396,0.45947188,0.14354984,0.3348597,0.41640145,0.14814922,0.33464947,0.38236067,0.14582817,0.35711557,0.52114093,0.08127567,0.3594283,0.45959955,0.11420757,0.35660154,0.4173852,0.11479051,0.35476407,0.3826874,0.10879546,0.38463053,0.52223563,0.060977202,0.39196295,0.46877533,0.081913225,0.38892904,0.43677628,0.08589904,0.38224632,0.40855765,0.0848051
unknown,0.3343325,0.6777293,2.0539059e-07,0.26750082,0.6460562,0.033828326,0.2479786,0.6119681,0.06483,0.23626989,0.5817966,0.08576341,0.22652805,0.5478692,0.10637766,0.30441028,0.53824466,0.11445785,0.30539483,0.4838037,0.15156406,0.30701587,0.4479081,0.16262537,0.30666593,0.42056385,0.16577178,0.3340933,0.52679133,0.09922193,0.33532378,0.4595213,0.14089832,0.33546686,0.41683218,0.14386092,0.33499655,0.3830078,0.13974376,0.35905498,0.52053875,0.07990602,0.36125857,0.4590666,0.11243949,0.35764715,0.41798335,0.11132135,0.35477945,0.3833017,0.10358614,0.3868115,0.5205678,0.060399983,0.39304435,0.46783984,0.08067718,0.3890165,0.43637818,0.083419494,0.38144282,0.40753037,0.08105894
unknown,0.3315937,0.6776499,2.0197113e-07,0.2669431,0.6467446,0.031707752,0.24764195,0.6107291,0.061671905,0.23660873,0.57996917,0.08211578,0.22699454,0.54652363,0.102196924,0.30447805,0.538171,0.110533245,0.30549267,0.48398048,0.14708036,0.30681568,0.44832018,0.15825334,0.30608335,0.42101952,0.16149433,0.33298767,0.52620834,0.09637479,0.33440357,0.45819038,0.13661003,0.33437675,0.41583043,0.13971947,0.3338888,0.38222492,0.13601938,0.35710546,0.5206656,0.07817492,0.3594461,0.45827013,0.109627455,0.35637835,0.41691774,0.1083324,0.35418382,0.3823645,0.10070971,0.38467753,0.5228961,0.059746068,0.39224032,0.46881592,0.07992271,0.38888276,0.43701288,0.08284659,0.38154942,0.4091189,0.08056107
unknown,0.33319074,0.67916495,1.9518441e-07,0.26712975,0.6457393,0.03598853,0.24788082,0.61072624,0.06836348,0.23578501,0.5803634,0.09008054,0.22619131,0.5464926,0.111314505,0.3050709,0.5391674,0.11835829,0.30616227,0.48538893,0.15623933,0.3076807,0.4487856,0.16815446,0.30739573,0.42159528,0.17196326,0.33390972,0.5281399,0.10192905,0.33519667,0.46042874,0.14379178,0.3354241,0.41676867,0.1476358,0.335165,0.38208777,0.14452417,0.3583213,0.5226224,0.081237406,0.36052972,0.46057856,0.11313181,0.35678264,0.41734242,0.112280205,0.3541252,0.38138762,0.10521261,0.38574845,0.523496,0.060491353,0.39211458,0.4695508,0.07967212,0.38824096,0.4365715,0.081933685,0.3811381,0.4070959,0.079547875
unknown,0.3325033,0.6772959,2.0815945e-07,0.26720867,0.64660007,0.035342623,0.24763487,0.6114,0.0670802,0.23563996,0.58128995,0.088282615,0.22629389,0.5477073,0.10897669,0.3049099,0.53879267,0.117281236,0.30551103,0.48467728,0.15566365,0.3068312,0.44869846,0.16812102,0.30629703,0.42174524,0.17243217,0.33327082,0.5265709,0.10167442,0.33460528,0.4586615,0.14483885,0.33463117,0.41627187,0.1499301,0.33431512,0.38261515,0.1476792,0.3574503,0.5202301,0.081887536,0.3596234,0.458542,0.115847945,0.35647154,0.41672087,0.116567865,0.35443014,0.3823077,0.11026826,0.38481554,0.52130204,0.061893128,0.3923546,0.4679127,0.083515696,0.38914284,0.43597096,0.08751861,0.38206568,0.4080011,0.08616135
unknown,0.3327355,0.6782991,2.0318527e-07,0.26684028,0.6455023,0.034756944,0.24775726,0.6105111,0.06593585,0.23591226,0.5800989,0.08678251,0.22625265,0.54625845,0.107175194,0.30479875,0.53876895,0.11562584,0.30602938,0.48444253,0.15307897,0.3073657,0.44800484,0.1647875,0.30662766,0.4207368,0.16850002,0.33337852,0.5272106,0.09997231,0.3349891,0.4586321,0.14151463,0.33496907,0.41557983,0.14521326,0.33441123,0.38173056,0.14199555,0.35773644,0.5214826,0.080261715,0.3602197,0.45918947,0.11269593,0.35697293,0.41690233,0.112150915,0.35459402,0.38224003,0.10509824,0.3853061,0.52302843,0.06043684,0.3928764,0.46909785,0.08092792,0.38947883,0.43685088,0.08413285,0.3822043,0.40844104,0.08222693
unknown,0.33378083,0.6786337,2.0891726e-07,0.26727295,0.64490294,0.03563461,0.24819085,0.6106361,0.06718348,0.23620501,0.58069545,0.087948576,0.22659868,0.54648453,0.108306915,0.30583742,0.5392013,0.117882974,0.30671656,0.48535708,0.15547216,0.30785435,0.44858706,0.1672209,0.3072676,0.42133972,0.17099099,0.33412075,0.5278322,0.101339854,0.33536452,0.45963565,0.14321633,0.33527365,0.4161416,0.14717025,0.33493462,0.38153523,0.14418077,0.35843402,0.5216528,0.08052796,0.36065865,0.45938388,0.11294423,0.35720423,0.4169069,0.11263847,0.35461482,0.38173035,0.10585922,0.38576362,0.5217203,0.05954679,0.3928863,0.46829897,0.07958652,0.38913304,0.43599233,0.08258475,0.3817093,0.40699297,0.08067417
unknown,0.33411396,0.6788815,2.1353233e-07,0.2676614,0.6448381,0.035161268,0.2487088,0.61089015,0.06663383,0.23684952,0.581354,0.087438315,0.22716583,0.5469792,0.1079403,0.30567712,0.5404894,0.11765581,0.306362,0.48639193,0.1548885,0.30765754,0.44929564,0.16638823,0.3071789,0.421717,0.17008989,0.33414087,0.5293091,0.10136876,0.3353211,0.46077925,0.14309213,0.33519936,0.41705543,0.14709507,0.3347562,0.38248098,0.14418428,0.35834497,0.5228812,0.08071456,0.36050153,0.46051922,0.11305401,0.3569338,0.41809493,0.1129877,0.3543815,0.3830397,0.106446415,0.3856689,0.5222295,0.05983212,0.39257553,0.468722,0.07988622,0.38901466,0.4364186,0.083075844,0.3820389,0.4072355,0.08134589
unknown,0.33183426,0.67703545,2.0224492e-07,0.2678544,0.6452509,0.034516,0.24856636,0.6105616,0.06509452,0.23648633,0.58090824,0.085281804,0.22701347,0.54674894,0.105070285,0.30695042,0.53791374,0.11385061,0.30737042,0.48428205,0.15015467,0.30834156,0.44810742,0.1612078,0.3076336,0.42063713,0.16445322,0.33453944,0.5266291,0.097683035,0.3353401,0.458439,0.13819228,0.33524024,0.41549343,0.14182384,0.3348348,0.38146648,0.13850103,0.35803813,0.52047,0.07739607,0.35968745,0.4578349,0.10883909,0.3563483,0.41614327,0.10830308,0.35406435,0.38166064,0.1012444,0.3846953,0.5207724,0.056960568,0.39212513,0.46769738,0.07635684,0.38880974,0.43544382,0.079164594,0.38184828,0.40683717,0.07699802
unknown,0.33335894,0.6790811,1.9663933e-07,0.26727965,0.6459052,0.03689778,0.24750482,0.6112494,0.0699295,0.23558727,0.580675,0.09205555,0.22633004,0.545961,0.11369874,0.30494413,0.5412379,0.12151238,0.30622372,0.48677105,0.16046658,0.30778626,0.44983786,0.17266215,0.30709368,0.42195243,0.17657426,0.33383343,0.52911305,0.105157495,0.3350683,0.46093106,0.14830099,0.33511987,0.41722858,0.15214159,0.33474788,0.3826635,0.14888369,0.35823038,0.5220536,0.0845667,0.36059323,0.45998046,0.11831755,0.35690504,0.41690126,0.118235156,0.35445648,0.38132524,0.11145056,0.38567418,0.52176,0.063882284,0.39247397,0.46782726,0.08542177,0.38879156,0.43538806,0.08920231,0.38144803,0.4066305,0.0876872
unknown,0.33218187,0.67811656,2.0207494e-07,0.26722094,0.6464349,0.034015294,0.24770753,0.6103104,0.064750865,0.23579991,0.5800032,0.08539718,0.22628358,0.54630893,0.105547294,0.30480066,0.5376378,0.11298983,0.3057262,0.48294663,0.14981389,0.30719057,0.44736478,0.1611063,0.30667046,0.42013508,0.16446336,0.3332659,0.5258728,0.0974556,0.33470708,0.45761418,0.13836034,0.33487493,0.41495854,0.14163688,0.33453074,0.38154668,0.13797668,0.35735115,0.52031296,0.077946864,0.3595249,0.45760044,0.109834656,0.35667074,0.4157039,0.10870152,0.3547054,0.38121474,0.10107956,0.38466316,0.52196646,0.058341302,0.39236644,0.46812254,0.07830477,0.38926125,0.43580106,0.081073776,0.38229674,0.40730762,0.07872672
unknown,0.33369607,0.6786499,2.1210285e-07,0.26677826,0.6449972,0.036025763,0.24783395,0.6109066,0.06788139,0.23590857,0.58050424,0.088814445,0.22649892,0.54590786,0.109349884,0.30484492,0.53974307,0.11991238,0.30629668,0.48539484,0.15814392,0.30784103,0.4480819,0.17052041,0.30751163,0.4207244,0.1748069,0.33360097,0.5279606,0.10356659,0.33514836,0.4595436,0.14635146,0.33535063,0.41612145,0.15127851,0.33500522,0.38123375,0.14911814,0.35819772,0.5218336,0.082793005,0.36019063,0.45955083,0.115778856,0.35642627,0.4163111,0.116295904,0.35371482,0.3806616,0.11020214,0.38608554,0.52233577,0.061821826,0.39274123,0.46857065,0.082321115,0.3889057,0.4360206,0.08576071,0.38150156,0.40696532,0.0842516
unknown,0.33134124,0.67734516,2.0724977e-07,0.26736546,0.64600056,0.033117037,0.24788743,0.6103844,0.063295424,0.23611096,0.57977843,0.08347407,0.22613429,0.5459597,0.103137136,0.30462298,0.5379917,0.11252218,0.30562937,0.48374248,0.14946496,0.30714086,0.44786063,0.16089334,0.3065745,0.4203948,0.16434653,0.33315712,0.5259816,0.09750211,0.33507553,0.4581196,0.13867913,0.3353137,0.41559613,0.14239764,0.33494824,0.38182306,0.13904005,0.35734335,0.5202777,0.07841435,0.3600501,0.45816132,0.11072234,0.35732895,0.4163121,0.11005031,0.3551171,0.38174003,0.10270899,0.38482654,0.522029,0.059103824,0.39256477,0.46832004,0.079537876,0.38934126,0.43588656,0.082631804,0.38198334,0.4076131,0.08047279
unknown,0.33412808,0.67935103,2.1545115e-07,0.26753715,0.64543384,0.036144737,0.24825099,0.61156243,0.06791984,0.23606043,0.58080685,0.088627055,0.22639966,0.54583293,0.10880723,0.30517957,0.53998435,0.12023079,0.30597988,0.4858297,0.15863225,0.3075273,0.44875273,0.17083134,0.3072573,0.42111593,0.17482454,0.33399746,0.5282625,0.10345426,0.33542043,0.46029544,0.14637616,0.33559915,0.41694283,0.15071487,0.33549514,0.38210717,0.1479425,0.3587413,0.5220418,0.08229114,0.36096406,0.45995992,0.11517768,0.3573811,0.4166638,0.11502972,0.35486594,0.3808924,0.108374596,0.38654143,0.5227047,0.06095056,0.3932759,0.46883157,0.08138105,0.38960227,0.43608814,0.08461809,0.3823443,0.40702742,0.08284811
unknown,0.33238792,0.6780742,2.0440332e-07,0.26742122,0.6462684,0.03392642,0.24850205,0.6107801,0.06488985,0.23668343,0.58057547,0.08570877,0.22712839,0.54668707,0.10608131,0.3053493,0.53866774,0.11375344,0.30582196,0.48434317,0.15062906,0.30699277,0.4479227,0.1620388,0.30645713,0.4201432,0.16553329,0.3336636,0.526966,0.098235264,0.33506605,0.45872504,0.13929851,0.33518112,0.41576883,0.14291221,0.33498776,0.38175032,0.13956124,0.3578682,0.5210513,0.078611426,0.3602015,0.45837837,0.11045011,0.35710174,0.41639304,0.10954747,0.35483834,0.38149828,0.10224203,0.38518384,0.5219168,0.058836866,0.3928189,0.46802887,0.078812,0.38956127,0.43587118,0.08168174,0.38237253,0.4075548,0.079481214
unknown,0.3334083,0.6798304,2.1209144e-07,0.26745278,0.6455616,0.036859762,0.24864826,0.6109711,0.06871975,0.23669645,0.58068293,0.08940733,0.22665568,0.5462196,0.10940875,0.30517262,0.5403884,0.119097695,0.3059682,0.4857211,0.15710062,0.30744728,0.44804457,0.16904801,0.3071398,0.41961724,0.17259814,0.33387682,0.5282128,0.101322874,0.33459502,0.45978034,0.14233676,0.33454803,0.41567236,0.14517444,0.33427915,0.38059056,0.14132354,0.35827413,0.5220953,0.07942442,0.36024883,0.45960426,0.11049121,0.3562673,0.4156926,0.10892759,0.35325643,0.37936673,0.101320855,0.38585177,0.5228539,0.05758401,0.39243287,0.46875182,0.076741405,0.38848072,0.43533626,0.07911491,0.38081223,0.40545788,0.076613165
unknown,0.33262512,0.67901725,2.1699942e-07,0.26680988,0.6452152,0.03385081,0.24797754,0.6099337,0.0643921,0.23634234,0.5799116,0.08451998,0.22657865,0.54637843,0.104184024,0.30434662,0.5384237,0.11384497,0.3045803,0.4847299,0.14988805,0.30585864,0.44783637,0.16092284,0.30565074,0.42027456,0.16431867,0.332802,0.5267271,0.09754878,0.33405313,0.4581852,0.13762645,0.33423436,0.41451705,0.141258,0.33393005,0.38037443,0.13831834,0.35715973,0.52121043,0.076946296,0.3593833,0.45820165,0.10750467,0.35605204,0.41487026,0.10672321,0.35344976,0.37935194,0.09994881,0.38446033,0.52242875,0.056128986,0.39191335,0.46848848,0.07468475,0.3881377,0.43538812,0.07721728,0.3805215,0.4063305,0.07518568
unknown,0.33253765,0.6790196,2.1134068e-07,0.2663915,0.64561474,0.03425461,0.24744064,0.6102798,0.06545201,0.23607734,0.5796416,0.086255945,0.22645625,0.5459401,0.10659701,0.30308822,0.5389192,0.115277156,0.30369058,0.48474514,0.15237619,0.30525535,0.44766378,0.16394429,0.30509064,0.41963065,0.16757952,0.33224964,0.5275307,0.09930378,0.33376956,0.4590491,0.14036241,0.3339706,0.41505894,0.14399196,0.33364618,0.3802179,0.14083771,0.35718587,0.5223451,0.079067826,0.35952875,0.45947438,0.11052913,0.35576433,0.41539633,0.10944742,0.35277393,0.3792994,0.10223713,0.3852619,0.5236618,0.05865601,0.3922799,0.4692194,0.07800242,0.3882358,0.43559846,0.08041232,0.38035235,0.4060264,0.07806932
unknown,0.33158526,0.6786702,1.9659115e-07,0.26634312,0.6462273,0.03296316,0.2477281,0.61011386,0.06375729,0.23645899,0.5794649,0.084715545,0.2267322,0.54662526,0.1052305,0.30330402,0.53833467,0.11202352,0.3035479,0.48411664,0.14791115,0.30486208,0.44776556,0.1582587,0.30456427,0.41951174,0.16099612,0.3321895,0.527073,0.09700156,0.33348286,0.4586666,0.13681524,0.33357966,0.41506165,0.1392079,0.33322257,0.3806017,0.13500355,0.35672373,0.5223675,0.077925906,0.35891753,0.45901483,0.108805366,0.35529146,0.41547835,0.10693105,0.35290468,0.3796214,0.09901061,0.3848061,0.5248781,0.058700714,0.39229417,0.47003314,0.07817202,0.3885277,0.4369198,0.08065917,0.381061,0.4077477,0.07818404
unknown,0.33301753,0.6795878,2.0896968e-07,0.26712325,0.64589775,0.03498369,0.24799833,0.6103864,0.066155545,0.23641956,0.5794947,0.08663343,0.22616142,0.5454486,0.10656946,0.30424908,0.54030794,0.115772,0.3040401,0.48574325,0.15203443,0.305051,0.4484283,0.16265386,0.30461526,0.41982457,0.16539674,0.3330863,0.52829254,0.09877695,0.3337044,0.45917755,0.13789591,0.33361733,0.41454148,0.13960212,0.33327878,0.3794038,0.13509028,0.35749316,0.52238303,0.077622645,0.3596883,0.4592517,0.107245326,0.3557106,0.41485873,0.104763456,0.35274374,0.37799174,0.096723,0.38503987,0.52336854,0.056458972,0.39200652,0.4690751,0.07504671,0.38776278,0.4356817,0.07711463,0.37972137,0.4057025,0.0744031
unknown,0.33173245,0.67926306,2.1091532e-07,0.2666626,0.64608485,0.033270534,0.2476078,0.6105799,0.06363839,0.23621756,0.57990605,0.0838439,0.22623184,0.5462992,0.10349551,0.3030407,0.5398939,0.11231868,0.30298227,0.48493588,0.14779226,0.30444443,0.44764873,0.15804571,0.30437186,0.41889215,0.16065168,0.33199865,0.52791315,0.096419275,0.3329817,0.45869568,0.13491872,0.33317995,0.4144863,0.13646212,0.33298025,0.37949026,0.13182835,0.3565634,0.52255654,0.07642613,0.35920802,0.4588824,0.105664894,0.3555735,0.4147051,0.10283712,0.35282972,0.37819755,0.09452837,0.38445812,0.52460545,0.05639801,0.3921316,0.46991378,0.074872375,0.38828766,0.4363246,0.07681025,0.3805672,0.40639806,0.0739702
unknown,0.33225563,0.6780676,2.1602781e-07,0.2670768,0.6457023,0.031295788,0.2467982,0.6097949,0.060607996,0.2351864,0.57853913,0.080240235,0.22461572,0.5444832,0.099419095,0.30181086,0.53763205,0.10856559,0.3008565,0.481919,0.14291303,0.30189,0.44504526,0.15248737,0.30148444,0.41594028,0.15461226,0.3312725,0.52541196,0.09327354,0.3320259,0.455922,0.13036388,0.33201957,0.41121194,0.13122463,0.3317312,0.37708962,0.12617014,0.35592198,0.5197815,0.07391997,0.3586771,0.45622954,0.1023155,0.35512647,0.41249436,0.09919778,0.3525309,0.37649173,0.090711206,0.38357306,0.52135026,0.054417387,0.39125776,0.4677839,0.072539546,0.3873492,0.435043,0.07445018,0.37949634,0.40596145,0.07161366
unknown,0.32867667,0.6780517,2.024373e-07,0.26419696,0.6468309,0.031517968,0.24511606,0.60934484,0.06234827,0.23399678,0.5778238,0.083722554,0.22431254,0.5443938,0.10459573,0.3009488,0.5379643,0.11174651,0.30137995,0.4825018,0.14858995,0.30281273,0.44620538,0.1595865,0.3023036,0.4178564,0.16258931,0.33019373,0.52555835,0.097748965,0.33168468,0.45618987,0.1373196,0.33166972,0.41233638,0.1390775,0.3312741,0.37795308,0.1345251,0.354893,0.52081335,0.07969155,0.3581249,0.4568658,0.110255845,0.3547011,0.41275787,0.10740665,0.35230088,0.37592012,0.098943464,0.38344774,0.5245952,0.061505083,0.3915527,0.4687581,0.08159366,0.38774174,0.43521586,0.08414816,0.37967485,0.40607452,0.08155662
unknown,0.33297428,0.6790958,2.1257327e-07,0.26546142,0.64544374,0.03350706,0.2455908,0.6094884,0.06459863,0.23351957,0.5781387,0.0855109,0.2232635,0.5437209,0.10602401,0.3011767,0.53837854,0.11484962,0.30010873,0.48243424,0.15144947,0.30126667,0.44498163,0.16205822,0.30077282,0.4154571,0.16481924,0.33132544,0.5262673,0.0991868,0.3322658,0.4569626,0.13957378,0.33223003,0.41245228,0.14150105,0.33177343,0.37757784,0.13695069,0.3565895,0.5204643,0.079366304,0.35922956,0.4577262,0.11059627,0.3551968,0.41383016,0.10872268,0.35225263,0.37712097,0.10085658,0.38458872,0.5218341,0.059354484,0.39118037,0.46717536,0.07940408,0.38704848,0.43450087,0.082362264,0.37913036,0.40488815,0.08024664
unknown,0.3308476,0.6790469,1.9497851e-07,0.2655737,0.6465408,0.032320447,0.24611923,0.6104578,0.06322056,0.23452657,0.5791093,0.08470096,0.22442342,0.5456957,0.10581903,0.30103108,0.53711295,0.11046295,0.30036634,0.48116353,0.14562568,0.30178553,0.4448102,0.15521364,0.30117393,0.41575527,0.15722723,0.330639,0.5256926,0.09559223,0.33148855,0.45550776,0.13386615,0.33157682,0.4108532,0.13429365,0.33081827,0.37605655,0.12854482,0.35559595,0.5209621,0.07678787,0.3579409,0.45647177,0.106023684,0.35440978,0.41260988,0.10205487,0.351943,0.37619042,0.09271271,0.38378885,0.5232305,0.058009036,0.39080736,0.46811876,0.076199204,0.3867668,0.43448243,0.07735825,0.37933117,0.40436113,0.07384247
unknown,0.3320952,0.6768626,2.3061693e-07,0.26540828,0.6464685,0.033422746,0.24492022,0.608602,0.06378488,0.23253214,0.57585704,0.08376433,0.22092018,0.54106444,0.10300113,0.29936466,0.53362846,0.11088453,0.29760888,0.47606212,0.1467484,0.29780874,0.43730626,0.158076,0.29678026,0.40750337,0.16120522,0.3289096,0.52089363,0.09364873,0.32878837,0.44839817,0.13198419,0.32801867,0.40153056,0.13442947,0.3268388,0.36610475,0.1305735,0.35418352,0.51557976,0.07223799,0.3554025,0.44865203,0.10010469,0.35076246,0.40269563,0.096360035,0.34622148,0.36455816,0.08756013,0.38135743,0.516644,0.050831623,0.38849622,0.4602781,0.0664127,0.38379636,0.425889,0.06620768,0.37452707,0.3954118,0.062090706
unknown,0.33201545,0.6787406,2.3234587e-07,0.26449782,0.6453526,0.029049225,0.24401708,0.6065314,0.05732782,0.2314429,0.5739224,0.07602482,0.21997838,0.53848934,0.09412451,0.29642898,0.53248936,0.10581189,0.29470778,0.47344625,0.13793446,0.29478875,0.43390253,0.14616492,0.2937876,0.40313876,0.14739707,0.32673883,0.5199253,0.08991558,0.32649517,0.44655702,0.12455949,0.32558593,0.39813602,0.123847924,0.32375273,0.36199725,0.117928095,0.35266963,0.5150408,0.06956696,0.35402164,0.44748622,0.094379954,0.34947857,0.40072304,0.08871055,0.3447341,0.36188054,0.079000756,0.38076288,0.51652074,0.04897903,0.38633007,0.4593031,0.0625818,0.3801575,0.42443064,0.061450362,0.36975312,0.39364538,0.056908946
unknown,0.3308936,0.68068385,2.0025085e-07,0.26400948,0.6480109,0.028258951,0.24354416,0.6084418,0.055755045,0.23163848,0.5734631,0.07398715,0.21904495,0.53914356,0.09157275,0.29737547,0.53297573,0.10334109,0.29547814,0.47328305,0.13389707,0.29510474,0.43434554,0.14016423,0.2933068,0.4029531,0.13970119,0.3272669,0.51990104,0.08779035,0.32596654,0.44583932,0.120040335,0.32413462,0.39702556,0.116565704,0.32151943,0.3602628,0.10834072,0.35221177,0.5153234,0.06814589,0.35281137,0.44650447,0.09180486,0.34770504,0.39917493,0.08491841,0.3427825,0.36054242,0.07398848,0.3802199,0.51860183,0.048353713,0.3849093,0.46015364,0.062337566,0.37794042,0.42411256,0.061532523,0.3669678,0.39249042,0.056760326
unknown,0.33115068,0.67946744,2.1576957e-07,0.2644752,0.64755255,0.025282204,0.24244717,0.607402,0.050916586,0.22985196,0.571383,0.0679282,0.21658695,0.53694177,0.084332764,0.2947562,0.53052366,0.097793415,0.29099393,0.46951318,0.12637773,0.29000267,0.4303717,0.13135073,0.2881118,0.39767635,0.13018379,0.3253982,0.51725006,0.08342633,0.3239495,0.4426158,0.11430365,0.32203463,0.39324567,0.110333025,0.3197309,0.35663217,0.10187154,0.3505608,0.5132774,0.06494629,0.3513055,0.44407624,0.08762379,0.3461827,0.39655635,0.0806036,0.34158748,0.35823852,0.06980264,0.37819156,0.51692367,0.04611223,0.38336757,0.4584666,0.059843473,0.3766964,0.4232151,0.059297327,0.3661556,0.39232105,0.054880347
unknown,0.33369538,0.6821399,2.2259401e-07,0.265186,0.6482072,0.023576688,0.24260633,0.60740125,0.04805594,0.22886392,0.57148707,0.063978836,0.2147268,0.536109,0.07935517,0.2952322,0.53008914,0.09696557,0.29172507,0.46865243,0.12459055,0.28989622,0.4294983,0.12865625,0.28695342,0.39724,0.12681669,0.3257467,0.5173356,0.0823846,0.3234112,0.44190806,0.11191583,0.3202973,0.39169437,0.10676591,0.31672412,0.3550865,0.09754997,0.35093787,0.51369005,0.063431144,0.35042393,0.44376418,0.08468371,0.34436816,0.39593935,0.07669329,0.33843133,0.3571567,0.06541661,0.3782748,0.5172454,0.04396081,0.38180465,0.45742065,0.05608431,0.37391078,0.42150956,0.054672934,0.3623461,0.39004785,0.04981986
unknown,0.3365923,0.67959815,2.4101362e-07,0.2689422,0.65275174,0.012691146,0.23973513,0.60569346,0.029224394,0.22153607,0.5657256,0.039090782,0.20482695,0.5279679,0.048587974,0.2920642,0.5201116,0.07258967,0.2832188,0.4562767,0.09254543,0.27665308,0.41707006,0.093970604,0.27101505,0.382022,0.09096491,0.32162595,0.5048862,0.060741007,0.314446,0.42963317,0.08238829,0.30736944,0.37752628,0.07744508,0.30139208,0.33909148,0.06978895,0.34716508,0.5027025,0.044415306,0.3433121,0.42976052,0.05808439,0.3343758,0.3801043,0.049003646,0.3248709,0.33946165,0.038718786,0.3731597,0.50924385,0.027033342,0.37341872,0.44748437,0.033990093,0.36354053,0.41189754,0.031509638,0.35024202,0.38180232,0.027107406
