ts,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z
unkown,0.44347113370895386,0.6501404047012329,-3.306436440198013e-07,0.488866925239563,0.585640013217926,-0.007373894564807415,0.5172233581542969,0.502680242061615,-0.0166836716234684,0.5339877605438232,0.44303977489471436,-0.03106851316988468,0.5394518971443176,0.3941994905471802,-0.04327245429158211,0.4792674481868744,0.3921675980091095,-0.0035626529715955257,0.4967747926712036,0.3085208833217621,-0.03500866889953613,0.5217466950416565,0.3617687225341797,-0.055802565068006516,0.5281393527984619,0.4142911732196808,-0.06380484253168106,0.44982895255088806,0.40266281366348267,-0.01378896925598383,0.46597057580947876,0.316446989774704,-0.04464871436357498,0.4984157085418701,0.38562119007110596,-0.05706676468253136,0.5079528093338013,0.44529861211776733,-0.05907636508345604,0.4187874495983124,0.42353102564811707,-0.02766471356153488,0.4312860369682312,0.3352653980255127,-0.05701563507318497,0.4693412184715271,0.40102091431617737,-0.056097086519002914,0.4831937849521637,0.46286100149154663,-0.04732055962085724,0.3862234354019165,0.455799400806427,-0.04243607819080353,0.40107035636901855,0.3860780596733093,-0.06290528178215027,0.43591850996017456,0.4152167737483978,-0.059840086847543716,0.45456522703170776,0.45458656549453735,-0.05189789831638336,
unkown,0.4455283284187317,0.6491104364395142,-3.3170786650771333e-07,0.4911098778247833,0.5849631428718567,-0.006892586592584848,0.5188249945640564,0.4994000792503357,-0.01575387641787529,0.5335992574691772,0.43800610303878784,-0.029732542112469673,0.5369262099266052,0.3985682427883148,-0.0417996384203434,0.4815610349178314,0.3904538154602051,-0.0035679955035448074,0.49717456102371216,0.3084253966808319,-0.033800508826971054,0.5233880281448364,0.3609144687652588,-0.05400224030017853,0.5307031273841858,0.41232362389564514,-0.06202714517712593,0.45197123289108276,0.4019645154476166,-0.014041061513125896,0.4666726887226105,0.3172914981842041,-0.04377415031194687,0.5007745027542114,0.38537901639938354,-0.05587068200111389,0.5104166865348816,0.4440186321735382,-0.05811922624707222,0.4208173155784607,0.4231778085231781,-0.027957584708929062,0.43125802278518677,0.3343808352947235,-0.05640687793493271,0.47073957324028015,0.39952918887138367,-0.05559037998318672,0.4845995306968689,0.46077364683151245,-0.047312892973423004,0.3881584107875824,0.4550950527191162,-0.04276758432388306,0.40054628252983093,0.3834264874458313,-0.06249861791729927,0.4355654716491699,0.412743479013443,-0.05926922708749771,0.45379406213760376,0.45288076996803284,-0.05163583904504776,
unkown,0.4471505880355835,0.6497085094451904,-3.2198070698541414e-07,0.4929981827735901,0.5859845876693726,-0.007005297113209963,0.5200022459030151,0.5004991888999939,-0.016321374103426933,0.5341690182685852,0.4399222135543823,-0.030818505212664604,0.5399025678634644,0.40128791332244873,-0.0435289666056633,0.48478201031684875,0.39233770966529846,-0.005711843725293875,0.49905917048454285,0.3076322674751282,-0.03645316883921623,0.5258687734603882,0.361430823802948,-0.05695512145757675,0.5347133278846741,0.41349154710769653,-0.06503613293170929,0.4546023905277252,0.403921514749527,-0.016273576766252518,0.4694649875164032,0.31594187021255493,-0.04635613411664963,0.503582775592804,0.38423681259155273,-0.05862870439887047,0.5136771202087402,0.4438644051551819,-0.06093453988432884,0.42316240072250366,0.4253477454185486,-0.030155260115861893,0.4329555630683899,0.3331650197505951,-0.057946570217609406,0.4724099338054657,0.39630240201950073,-0.05764742195606232,0.4870380163192749,0.4573025405406952,-0.049986276775598526,0.39032498002052307,0.45738422870635986,-0.04499657452106476,0.4004577398300171,0.38262611627578735,-0.0640186294913292,0.4350062608718872,0.4087856411933899,-0.06123731657862663,0.45413893461227417,0.4480855166912079,-0.054172974079847336,
unkown,0.4480536878108978,0.6480594873428345,-3.036804230305279e-07,0.49240633845329285,0.5866673588752747,-0.008190708234906197,0.5205737352371216,0.5018669962882996,-0.017943115904927254,0.5356396436691284,0.44031649827957153,-0.03264927864074707,0.5377940535545349,0.4001769721508026,-0.045612234622240067,0.48350411653518677,0.3930848240852356,-0.005603402853012085,0.49745500087738037,0.3090563416481018,-0.0371219702064991,0.5249215364456177,0.3595741391181946,-0.05829405039548874,0.533918559551239,0.4115198254585266,-0.06642848253250122,0.45393916964530945,0.4041235148906708,-0.015602598898112774,0.467488169670105,0.316391259431839,-0.046244338154792786,0.503398597240448,0.38105282187461853,-0.05915258079767227,0.5148204565048218,0.43972331285476685,-0.061584703624248505,0.4231227934360504,0.4247642159461975,-0.029135417193174362,0.43240392208099365,0.3341003358364105,-0.05752745643258095,0.47291478514671326,0.39528658986091614,-0.057998813688755035,0.48810914158821106,0.4552183151245117,-0.05046883597970009,0.39109349250793457,0.45523539185523987,-0.043695393949747086,0.40045103430747986,0.38032066822052,-0.06268687546253204,0.4352511167526245,0.4056590497493744,-0.06005839630961418,0.4543706476688385,0.4444006681442261,-0.05295808985829353,
unkown,0.44801926612854004,0.647185206413269,-3.652756106475863e-07,0.4941244423389435,0.5870766639709473,-0.0072416202165186405,0.5208141803741455,0.5006095170974731,-0.016668470576405525,0.5351742506027222,0.43924474716186523,-0.031296614557504654,0.5399208664894104,0.40147778391838074,-0.04427601397037506,0.4878659248352051,0.40306276082992554,-0.009383413009345531,0.49999767541885376,0.3104328513145447,-0.041976213455200195,0.5273124575614929,0.3642239570617676,-0.062406931072473526,0.5362597703933716,0.41647687554359436,-0.06982456147670746,0.45807015895843506,0.41439130902290344,-0.020004956051707268,0.4708915650844574,0.3168201446533203,-0.05213046446442604,0.5056033730506897,0.38510656356811523,-0.06419987231492996,0.516326904296875,0.44523611664772034,-0.06567221879959106,0.42626720666885376,0.43353646993637085,-0.03390202671289444,0.43356046080589294,0.3331260681152344,-0.06257028877735138,0.47321051359176636,0.39541095495224,-0.06220071017742157,0.4885285198688507,0.45628172159194946,-0.05400160700082779,0.3932008743286133,0.461051881313324,-0.04874126985669136,0.3974919617176056,0.3787839412689209,-0.06750618666410446,0.43202897906303406,0.40055522322654724,-0.06483137607574463,0.45261919498443604,0.4383712112903595,-0.057986002415418625,
unkown,0.44875428080558777,0.6485726237297058,-2.8594737955245364e-07,0.4930756390094757,0.5878108739852905,-0.008201226592063904,0.5205981135368347,0.5034034848213196,-0.018354400992393494,0.5345328450202942,0.44183674454689026,-0.03366353362798691,0.5385791063308716,0.4058838486671448,-0.04748000577092171,0.48574045300483704,0.39950650930404663,-0.00760255241766572,0.49922433495521545,0.30932143330574036,-0.03988596424460411,0.528595507144928,0.35788673162460327,-0.06126546859741211,0.539323091506958,0.4083748161792755,-0.06936436146497726,0.45660457015037537,0.4106304347515106,-0.017984287813305855,0.4700765907764435,0.3165017068386078,-0.049726225435733795,0.5076796412467957,0.37994661927223206,-0.06326514482498169,0.5198990106582642,0.4390082061290741,-0.06590403616428375,0.4263739287853241,0.43031927943229675,-0.03179123252630234,0.43311822414398193,0.33391696214675903,-0.059861984103918076,0.4748227894306183,0.3922557234764099,-0.06119431182742119,0.4912339448928833,0.4517875909805298,-0.05433518812060356,0.39442113041877747,0.4586614966392517,-0.04671172425150871,0.39717021584510803,0.37846675515174866,-0.0649104118347168,0.43244418501853943,0.3966238498687744,-0.06304693967103958,0.45386961102485657,0.4326467216014862,-0.05684715136885643,
unkown,0.44805264472961426,0.650241494178772,-2.66894403466722e-07,0.4935246407985687,0.5876108407974243,-0.009038004092872143,0.5222440958023071,0.5031140446662903,-0.019495535641908646,0.5362961888313293,0.4402780532836914,-0.035044070333242416,0.5379623174667358,0.40715596079826355,-0.049029696732759476,0.4871501922607422,0.39953550696372986,-0.006744264625012875,0.5017028450965881,0.31055206060409546,-0.039243437349796295,0.5306720733642578,0.36006075143814087,-0.06106017157435417,0.5421637296676636,0.4114634692668915,-0.06946447491645813,0.45804375410079956,0.4101036787033081,-0.016783032566308975,0.4723687767982483,0.3179599940776825,-0.04861389845609665,0.5091360211372375,0.38080376386642456,-0.062228430062532425,0.5220009088516235,0.4397478997707367,-0.06485012173652649,0.42764484882354736,0.42962783575057983,-0.03048400953412056,0.43471306562423706,0.3335933983325958,-0.058473262935876846,0.4753936529159546,0.3911893367767334,-0.059864986687898636,0.4921402931213379,0.4508107304573059,-0.05302293598651886,0.3954067826271057,0.45808538794517517,-0.0454900860786438,0.3985965847969055,0.3789173662662506,-0.06359019875526428,0.4329421818256378,0.3975944519042969,-0.061798833310604095,0.4541749358177185,0.4343750476837158,-0.05557147413492203,
unkown,0.4493643641471863,0.6483851075172424,-2.7192939455744636e-07,0.49405133724212646,0.5893297791481018,-0.00841328501701355,0.5221418142318726,0.504966139793396,-0.018494276329874992,0.5361685156822205,0.4432559013366699,-0.033685434609651566,0.541533887386322,0.4105137884616852,-0.047350697219371796,0.48838096857070923,0.40186575055122375,-0.007574253715574741,0.502604067325592,0.31207817792892456,-0.03971640393137932,0.5316759347915649,0.3609080910682678,-0.060855358839035034,0.5429697036743164,0.41152411699295044,-0.0688641294836998,0.4592861235141754,0.41273367404937744,-0.01776428520679474,0.4733429551124573,0.3195173740386963,-0.04937518388032913,0.5100919604301453,0.3833090662956238,-0.062484145164489746,0.5222039818763733,0.44229164719581604,-0.06479957699775696,0.4291195571422577,0.4321805238723755,-0.031431883573532104,0.43596363067626953,0.33526068925857544,-0.05914818122982979,0.4768748879432678,0.394182026386261,-0.05982603132724762,0.49286311864852905,0.45367705821990967,-0.05261927843093872,0.39710912108421326,0.4600425958633423,-0.04629127308726311,0.40033602714538574,0.37995707988739014,-0.06421519070863724,0.4347436726093292,0.39970484375953674,-0.06186824291944504,0.4551430940628052,0.43703484535217285,-0.0553252287209034,
unkown,0.4501798450946808,0.6488237977027893,-2.7247307343714056e-07,0.4946121573448181,0.5892825722694397,-0.007970872335135937,0.522671103477478,0.504015326499939,-0.017731165513396263,0.5369312763214111,0.4420759677886963,-0.032592590898275375,0.5430554747581482,0.4085318148136139,-0.0458369143307209,0.4883330464363098,0.4012981057167053,-0.007044058293104172,0.5030485987663269,0.31184858083724976,-0.038908522576093674,0.5318332314491272,0.3610288202762604,-0.0598357729613781,0.5426884293556213,0.4122312664985657,-0.06767452508211136,0.4592444896697998,0.41215795278549194,-0.01721344329416752,0.4742996096611023,0.32008102536201477,-0.048651792109012604,0.510589599609375,0.3853279948234558,-0.06154019758105278,0.5219385027885437,0.4447575807571411,-0.06366969645023346,0.4289952516555786,0.43141719698905945,-0.030813582241535187,0.43734294176101685,0.3352852463722229,-0.05837535113096237,0.47777897119522095,0.39571765065193176,-0.058725398033857346,0.49305853247642517,0.45577406883239746,-0.051266152411699295,0.396828293800354,0.45927196741104126,-0.04554731398820877,0.4016963839530945,0.38082775473594666,-0.06322015821933746,0.43635204434394836,0.40143492817878723,-0.0606379359960556,0.4565686285495758,0.4385667145252228,-0.05389848351478577,
unkown,0.44997844099998474,0.651430606842041,-3.1309775749832625e-07,0.49635422229766846,0.5880628824234009,-0.008620087057352066,0.5238211154937744,0.5027415752410889,-0.019240541383624077,0.5367670655250549,0.44091683626174927,-0.035157524049282074,0.5414296984672546,0.4069761037826538,-0.049458347260951996,0.4924289286136627,0.39883705973625183,-0.007409637328237295,0.5067482590675354,0.3129231333732605,-0.04037383571267128,0.5340111255645752,0.365237295627594,-0.06182536482810974,0.5443437695503235,0.41739124059677124,-0.06992246210575104,0.462203711271286,0.4100644290447235,-0.017792655155062675,0.47732505202293396,0.3201862573623657,-0.05030445381999016,0.5120558738708496,0.3881748616695404,-0.06322098523378372,0.5233582258224487,0.4485194683074951,-0.06517291069030762,0.43053048849105835,0.42971327900886536,-0.031776875257492065,0.438529372215271,0.33410608768463135,-0.060691677033901215,0.47804051637649536,0.397322416305542,-0.06074105203151703,0.4934602677822113,0.45864999294281006,-0.05270853266119957,0.3970627188682556,0.4585312306880951,-0.046934790909290314,0.4024440050125122,0.3806527256965637,-0.06520219147205353,0.4364093244075775,0.4034600257873535,-0.062274083495140076,0.456138551235199,0.4409657120704651,-0.0551222488284111,
