ts,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z
unkown,-0.007243270520120859,0.09266984462738037,0.021801667287945747,0.02427295409142971,0.06633070856332779,0.01832556165754795,0.04183199629187584,0.04195564240217209,0.009553495794534683,0.05318154767155647,0.01628732495009899,-0.00707306619733572,0.05164887383580208,-0.00528074661269784,-0.018798502162098885,0.022447824478149414,-0.003533876035362482,0.015577638521790504,0.03550184518098831,-0.025163639336824417,-0.0033485505264252424,0.04419197142124176,-0.016566865146160126,-0.014106222428381443,0.047688886523246765,0.005138549953699112,-0.023995816707611084,-0.00021606423251796514,-0.0048355343751609325,0.00702492194250226,0.016203053295612335,-0.03218796104192734,-0.01956949569284916,0.030796878039836884,-0.011790508404374123,-0.03129221871495247,0.03289569914340973,0.01050296425819397,-0.024781938642263412,-0.016107261180877686,0.001526591251604259,-0.009256836026906967,-0.0033894970547407866,-0.021290000528097153,-0.030596930533647537,0.014954089187085629,-0.003996046259999275,-0.04190010577440262,0.024440191686153412,0.01780763268470764,-0.03900984674692154,-0.029134228825569153,0.019247442483901978,-0.022426683455705643,-0.022893967106938362,-0.0018505315529182553,-0.03498799353837967,-0.002973893890157342,0.000746226345654577,-0.04744572192430496,0.00613067764788866,0.016261475160717964,-0.04800644889473915,
unkown,-0.007061580661684275,0.09291162341833115,0.022134767845273018,0.024645555764436722,0.066224105656147,0.017770957201719284,0.04206642135977745,0.04133044183254242,0.009758100844919682,0.05221450701355934,0.015204137191176414,-0.007840711623430252,0.04901095852255821,-0.0041433777660131454,-0.020347049459815025,0.022569973021745682,-0.003618234535679221,0.015788385644555092,0.03510448336601257,-0.025177977979183197,-0.0031918927561491728,0.044191110879182816,-0.01687168888747692,-0.013723456300795078,0.04818419739603996,0.004808138124644756,-0.023715129122138023,-0.00024126835342030972,-0.004918650258332491,0.006941075436770916,0.01582220569252968,-0.03175985813140869,-0.019401932135224342,0.031106799840927124,-0.011487922631204128,-0.03203622251749039,0.03351648151874542,0.009861905127763748,-0.025024738162755966,-0.01604674942791462,0.001591993379406631,-0.009285385720431805,-0.004179282113909721,-0.021283339709043503,-0.030769962817430496,0.0148196741938591,-0.004154339898377657,-0.04254767671227455,0.02458229474723339,0.01735238917171955,-0.03981713578104973,-0.029495134949684143,0.019338462501764297,-0.022447869181632996,-0.024140477180480957,-0.0019417083822190762,-0.03454788774251938,-0.003879574593156576,0.00011267231457168236,-0.04740997776389122,0.0052424161694943905,0.015951713547110558,-0.04827657341957092,
unkown,-0.007899222895503044,0.09143368154764175,0.023643404245376587,0.02362009510397911,0.06579460948705673,0.019439348950982094,0.041043542325496674,0.04083212465047836,0.009600365534424782,0.0510673001408577,0.01517331413924694,-0.009177940897643566,0.049291059374809265,-0.003226832952350378,-0.02274170331656933,0.022262604907155037,-0.0037841820158064365,0.015181946568191051,0.034716423600912094,-0.025317398831248283,-0.0034404629841446877,0.044276561588048935,-0.01706039346754551,-0.01461993157863617,0.04893462732434273,0.00433153985068202,-0.025303568691015244,-0.0001703581801848486,-0.004988174885511398,0.006763258017599583,0.015747345983982086,-0.03219819813966751,-0.01979566551744938,0.0315060093998909,-0.012113344855606556,-0.03244393318891525,0.03336607292294502,0.00910913571715355,-0.026983780786395073,-0.015854382887482643,0.0017528042662888765,-0.00909966230392456,-0.004376740660518408,-0.022042900323867798,-0.030434047803282738,0.014365432783961296,-0.005792473442852497,-0.04262218251824379,0.024348324164748192,0.015718165785074234,-0.041092731058597565,-0.029776494950056076,0.019341211766004562,-0.021962570026516914,-0.02485007792711258,-0.002917029894888401,-0.033399078994989395,-0.005164078902453184,-0.0015874329255893826,-0.04766232892870903,0.0042568836361169815,0.01347212865948677,-0.049920689314603806,
unkown,-0.007322979625314474,0.09194173663854599,0.021109843626618385,0.024302707985043526,0.06565134972333908,0.017552953213453293,0.041726626455783844,0.0413505882024765,0.009520177729427814,0.05195658653974533,0.01522775087505579,-0.007615316659212112,0.04842832311987877,-0.0037565657403320074,-0.019291989505290985,0.022318294271826744,-0.0033949483186006546,0.015335150063037872,0.03439653664827347,-0.02503783628344536,-0.002539676381275058,0.04395706206560135,-0.017194028943777084,-0.01434368547052145,0.04867019131779671,0.004247133154422045,-0.026830747723579407,-8.132400398608297e-05,-0.004659153986722231,0.00697662029415369,0.01563337631523609,-0.032217007130384445,-0.01899588108062744,0.03122684732079506,-0.01293275598436594,-0.032797735184431076,0.03459623456001282,0.007757353596389294,-0.027886895462870598,-0.015494144521653652,0.001129330601543188,-0.009042649529874325,-0.004634533077478409,-0.02195698209106922,-0.029992397874593735,0.014919891953468323,-0.005622090306133032,-0.04264736548066139,0.025275394320487976,0.014967773109674454,-0.04272039607167244,-0.029385840520262718,0.018568051978945732,-0.022580837830901146,-0.025180207565426826,-0.0034842463210225105,-0.033623963594436646,-0.005412353668361902,-0.002491445280611515,-0.04710786044597626,0.004245261661708355,0.01261830609291792,-0.04985031858086586,
unkown,-0.008504143916070461,0.08969496935606003,0.016590090468525887,0.023776540532708168,0.06403303891420364,0.013210288248956203,0.04002194106578827,0.038991667330265045,0.0075424485839903355,0.049459513276815414,0.012773200869560242,-0.00556265888735652,0.04754508286714554,-0.006238232832401991,-0.012258866801857948,0.022899581119418144,-0.0031053349375724792,0.01495863776654005,0.034441426396369934,-0.025659233331680298,-0.0017250939272344112,0.043304190039634705,-0.017754020169377327,-0.01321643590927124,0.04825257882475853,0.004579395521432161,-0.024866152554750443,0.0002184836775995791,-0.004407362546771765,0.007370094768702984,0.015749841928482056,-0.0330522246658802,-0.018417222425341606,0.03083386830985546,-0.01365225575864315,-0.03154392167925835,0.03312573581933975,0.007735797204077244,-0.024299072101712227,-0.015996288508176804,0.0011163484305143356,-0.008495387621223927,-0.0055499910376966,-0.023605329915881157,-0.02839544788002968,0.013724634423851967,-0.00783254113048315,-0.041912488639354706,0.02297295816242695,0.012602620758116245,-0.04269913583993912,-0.030342373996973038,0.01766219548881054,-0.022200806066393852,-0.02816256880760193,-0.00638603838160634,-0.03197793290019035,-0.009075293317437172,-0.006952014751732349,-0.04551434516906738,0.0006608768599107862,0.00740097789093852,-0.049210451543331146,
unkown,-0.007977108471095562,0.09185049682855606,0.017878122627735138,0.023523245006799698,0.06605786085128784,0.014277867041528225,0.04105198383331299,0.04137137904763222,0.00805126316845417,0.050169941037893295,0.014515209011733532,-0.006788681726902723,0.04803328961133957,-0.003096859436482191,-0.014390232972800732,0.022541236132383347,-0.003062010742723942,0.015518106520175934,0.034514762461185455,-0.026178698986768723,-0.0009178535547107458,0.04450215771794319,-0.0190170556306839,-0.013292338699102402,0.05056646466255188,0.0023325826041400433,-0.02762662060558796,9.765363938640803e-05,-0.00479805888608098,0.007522190921008587,0.016029512509703636,-0.03355938568711281,-0.01813063770532608,0.0326424315571785,-0.01473287958651781,-0.032616376876831055,0.03602462634444237,0.006049360614269972,-0.028698105365037918,-0.015567244030535221,0.001155148260295391,-0.0087641142308712,-0.005276183597743511,-0.023077569901943207,-0.029347557574510574,0.014675159938633442,-0.008536591194570065,-0.04370559751987457,0.02563513070344925,0.01221098005771637,-0.045598916709423065,-0.029308941215276718,0.018054842948913574,-0.02322801575064659,-0.027513261884450912,-0.0060417489148676395,-0.032559528946876526,-0.008294966071844101,-0.007295232266187668,-0.04759109765291214,0.0024750337470322847,0.007428978569805622,-0.05290447548031807,
unkown,-0.009189711883664131,0.09222590178251266,0.017674008384346962,0.022645756602287292,0.06696377694606781,0.013989157974720001,0.04089020565152168,0.04134601354598999,0.007733895443379879,0.05019574239850044,0.014488979242742062,-0.008298547007143497,0.04630143567919731,-0.0035724127665162086,-0.0171935074031353,0.02265917882323265,-0.0029465407133102417,0.015461552888154984,0.03473026677966118,-0.02573423832654953,-0.0016857548616826534,0.04453872889280319,-0.018592897802591324,-0.013259494677186012,0.05100752413272858,0.0031172384042292833,-0.02633749693632126,-2.04026437131688e-05,-0.004717639181762934,0.007284989580512047,0.015597951598465443,-0.03296508267521858,-0.01783362776041031,0.03227466344833374,-0.014757228083908558,-0.03235430642962456,0.03630143776535988,0.005595903843641281,-0.02853863313794136,-0.015671763569116592,0.0010687164030969143,-0.008697654120624065,-0.005218386650085449,-0.023540008813142776,-0.02904875949025154,0.014386560767889023,-0.008738938719034195,-0.043120138347148895,0.024812735617160797,0.012015082873404026,-0.04488023743033409,-0.029570532962679863,0.01797354966402054,-0.022534681484103203,-0.027951711788773537,-0.005788578651845455,-0.032507430762052536,-0.00859909225255251,-0.006804458796977997,-0.047987956553697586,0.001718728570267558,0.008459195494651794,-0.05276603251695633,
unkown,-0.009367537684738636,0.09216561168432236,0.01737246848642826,0.0224924199283123,0.06691153347492218,0.013871828094124794,0.04046415537595749,0.04173073172569275,0.008639893494546413,0.0501883402466774,0.014819872565567493,-0.004914523102343082,0.047829676419496536,-0.003309057094156742,-0.011057190597057343,0.02279539592564106,-0.0029362691566348076,0.015925560146570206,0.03471831604838371,-0.026277529075741768,-0.0010650287149474025,0.0447896383702755,-0.018845761194825172,-0.01268289890140295,0.0515003427863121,0.0030915974639356136,-0.026519307866692543,0.00011093814100604504,-0.004461127799004316,0.007600862067192793,0.016116583719849586,-0.03338748961687088,-0.018028801307082176,0.032455943524837494,-0.014774246141314507,-0.03215588629245758,0.0362316370010376,0.006170278415083885,-0.027293933555483818,-0.01567123830318451,0.0008245923090726137,-0.008851977996528149,-0.004912069533020258,-0.023289380595088005,-0.029251744970679283,0.0146560063585639,-0.008554615080356598,-0.043306175619363785,0.02500595524907112,0.01248655840754509,-0.04481363669037819,-0.029525458812713623,0.017845580354332924,-0.023206662386655807,-0.02765471488237381,-0.006227113772183657,-0.03282109275460243,-0.008037582039833069,-0.007057016249746084,-0.04764854907989502,0.0018373148050159216,0.009078904055058956,-0.05228155106306076,
unkown,-0.008864658884704113,0.09211155027151108,0.017955685034394264,0.022585973143577576,0.06687631458044052,0.014307456091046333,0.04059677571058273,0.04136761277914047,0.009431448765099049,0.05067434534430504,0.014423184096813202,-0.0033988989889621735,0.049126651138067245,-0.0034068040549755096,-0.008999412879347801,0.022750308737158775,-0.002850568387657404,0.01591487042605877,0.0350024476647377,-0.02628372423350811,-0.0012082287576049566,0.04486299306154251,-0.018604833632707596,-0.012864229269325733,0.051336511969566345,0.003583292942494154,-0.026423120871186256,0.0001656674430705607,-0.004643426742404699,0.007530808914452791,0.016561560332775116,-0.03280828520655632,-0.0188505407422781,0.03272227570414543,-0.01351170800626278,-0.03243500739336014,0.03610936924815178,0.007772068493068218,-0.027166180312633514,-0.015502207912504673,0.0011537194950506091,-0.00878963153809309,-0.004321810323745012,-0.02279757708311081,-0.02975957840681076,0.015124431811273098,-0.007548014633357525,-0.043563902378082275,0.025216639041900635,0.013473995961248875,-0.04432213678956032,-0.029391204938292503,0.018091341480612755,-0.023422706872224808,-0.02687167003750801,-0.005791650153696537,-0.03318016231060028,-0.0070112235844135284,-0.0059707798063755035,-0.048016976565122604,0.002786235883831978,0.009648112580180168,-0.052782341837882996,
unkown,-0.010461580939590931,0.09158166497945786,0.02144835703074932,0.022203907370567322,0.06628666073083878,0.01533688884228468,0.03939490765333176,0.04083224758505821,0.007822897285223007,0.04828941449522972,0.015180311165750027,-0.010468805208802223,0.045730769634246826,-0.0025855405256152153,-0.020064249634742737,0.022965291514992714,-0.0029629995115101337,0.014877738431096077,0.035157155245542526,-0.025156579911708832,-0.0034894885029643774,0.0443141870200634,-0.01694970764219761,-0.014447144232690334,0.050469107925891876,0.005518784746527672,-0.02667287178337574,0.00026129314210265875,-0.0047735413536429405,0.006941748782992363,0.016373280435800552,-0.03192851319909096,-0.01892104372382164,0.03193621337413788,-0.012238208204507828,-0.03248536214232445,0.035106729716062546,0.008868752978742123,-0.026389332488179207,-0.015776846557855606,0.0012250174768269062,-0.008218142203986645,-0.005471839569509029,-0.022946884855628014,-0.028929099440574646,0.01411830261349678,-0.006705805193632841,-0.04273770749568939,0.023514075204730034,0.013827523216605186,-0.042594049125909805,-0.030119119212031364,0.01799345202744007,-0.021815629675984383,-0.02788466028869152,-0.00522072147578001,-0.0319557823240757,-0.008507076650857925,-0.005123922135680914,-0.045937325805425644,0.0011999107664451003,0.009759506210684776,-0.050368256866931915,
unkown,-0.010655815713107586,0.09163602441549301,0.020572436973452568,0.02209952473640442,0.0664297565817833,0.014786151237785816,0.03943358734250069,0.040848661214113235,0.008277184329926968,0.04869750514626503,0.015171349048614502,-0.00812782347202301,0.04550296813249588,-0.003025786718353629,-0.016652114689350128,0.022890115156769753,-0.0027741254307329655,0.015240706503391266,0.03481816500425339,-0.025199653580784798,-0.0028096234891563654,0.04384646192193031,-0.017292343080043793,-0.013644327409565449,0.050327982753515244,0.005070941057056189,-0.02494869753718376,9.829518967308104e-05,-0.004689921624958515,0.006993790622800589,0.0159504022449255,-0.032396718859672546,-0.018441256135702133,0.03150588274002075,-0.012757760472595692,-0.032053012400865555,0.03489035740494728,0.008179649710655212,-0.025517437607049942,-0.015742680057883263,0.0011933572823181748,-0.008289897814393044,-0.005368001293390989,-0.023226426914334297,-0.028937825933098793,0.01385154016315937,-0.007171314675360918,-0.042535144835710526,0.023282911628484726,0.013455310836434364,-0.042075593024492264,-0.029691535979509354,0.017887847498059273,-0.02172381430864334,-0.027769912034273148,-0.005380888935178518,-0.03154592961072922,-0.00852874480187893,-0.0055714198388159275,-0.045283444225788116,0.0010465622181072831,0.009708450175821781,-0.04892103374004364,
unkown,-0.010721836239099503,0.09147626906633377,0.019573481753468513,0.021416861563920975,0.0668557807803154,0.014860275201499462,0.03975066915154457,0.041579216718673706,0.008500616997480392,0.049545641988515854,0.015050885267555714,-0.006323200650513172,0.0481901653110981,-0.00330930482596159,-0.014284809119999409,0.022877434268593788,-0.0021836678497493267,0.015302786603569984,0.03489690646529198,-0.025247562676668167,-0.002086963038891554,0.044408176094293594,-0.017806092277169228,-0.013754162937402725,0.050223734229803085,0.004023639019578695,-0.026467598974704742,0.00012472114758566022,-0.004755109082907438,0.00742298923432827,0.016540849581360817,-0.03226102888584137,-0.01884513907134533,0.03250172734260559,-0.012164655141532421,-0.03278004005551338,0.034627676010131836,0.009355260990560055,-0.027489790692925453,-0.01580594852566719,0.0008444847189821303,-0.008432178758084774,-0.004309941083192825,-0.02273411490023136,-0.02985842525959015,0.014478472992777824,-0.0067572821862995625,-0.04353852942585945,0.023194698616862297,0.015059972181916237,-0.04361070320010185,-0.029964441433548927,0.017358511686325073,-0.022318044677376747,-0.026607729494571686,-0.005739741958677769,-0.032591212540864944,-0.00745172705501318,-0.005119900219142437,-0.047942109405994415,0.0015804491704329848,0.010749691165983677,-0.052387695759534836,
